"Date","Price","Open","High","Low","Vol.","Change %"
"09/19/2018","14,098.56","14,642.31","14,642.31","14,098.19","159.68M","-3.79%"
"09/18/2018","14,653.91","14,654.11","14,843.96","14,653.71","120.29M","0.02%"
"09/17/2018","14,650.97","14,750.49","14,750.49","14,581.50","94.50M","-0.71%"
"09/16/2018","14,755.63","15,299.18","15,299.18","14,755.63","130.49M","-3.61%"
"09/13/2018","15,308.62","15,490.93","15,490.93","15,308.62","103.57M","-1.16%"
"09/12/2018","15,488.49","15,627.38","15,627.57","15,487.15","100.48M","-0.90%"
"09/10/2018","15,628.43","15,741.16","15,741.16","15,626.86","70.30M","-0.71%"
"09/09/2018","15,740.06","15,803.52","15,817.59","15,740.06","79.09M","-0.40%"
"09/06/2018","15,803.17","15,768.10","15,813.79","15,768.10","77.29M","0.33%"
"09/05/2018","15,750.94","15,921.61","15,929.31","15,720.17","111.60M","-1.08%"
"09/04/2018","15,922.96","15,844.76","16,004.75","15,844.76","131.39M","0.64%"
"09/03/2018","15,821.92","15,848.66","15,848.66","15,748.71","105.16M","-0.19%"
"09/02/2018","15,852.36","15,968.61","15,995.25","15,852.36","133.85M","-0.98%"
"08/30/2018","16,009.41","15,856.20","16,021.65","15,856.20","91.26M","1.10%"
"08/29/2018","15,835.73","15,605.48","15,835.96","15,605.48","108.41M","1.47%"
"08/28/2018","15,606.18","15,241.79","15,627.12","15,241.79","198.65M","2.43%"
"08/27/2018","15,236.64","15,238.21","15,246.31","15,071.36","127.20M","-0.02%"
"08/26/2018","15,239.03","15,272.69","15,346.25","15,239.03","77.42M","-0.22%"
"08/19/2018","15,273.39","15,295.98","15,295.98","15,237.32","39.67M","-0.15%"
"08/16/2018","15,295.97","15,356.39","15,394.29","15,287.13","73.29M","-0.40%"
"08/15/2018","15,357.44","15,360.68","15,380.62","15,307.41","93.50M","0.00%"
"08/14/2018","15,356.81","15,519.07","15,551.45","15,356.81","74.63M","-1.06%"
"08/13/2018","15,521.52","15,739.74","15,739.74","15,519.84","139.71M","-1.38%"
"08/12/2018","15,738.34","15,922.31","15,922.31","15,737.15","82.13M","-1.17%"
"08/09/2018","15,924.06","15,872.42","15,983.94","15,872.42","152.54M","0.39%"
"08/08/2018","15,862.86","15,764.34","15,895.33","15,764.34","131.82M","0.64%"
"08/07/2018","15,761.55","15,645.04","15,761.56","15,644.81","95.00M","0.74%"
"08/06/2018","15,645.56","15,737.86","15,741.45","15,639.09","90.82M","-0.58%"
"08/05/2018","15,737.05","15,807.38","15,807.38","15,716.08","84.57M","-0.44%"
"08/02/2018","15,806.38","15,668.78","15,812.53","15,663.55","114.68M","0.87%"
"08/01/2018","15,670.18","15,603.21","15,757.91","15,603.21","126.49M","0.58%"
"07/31/2018","15,580.19","15,297.02","15,580.19","15,297.02","135.80M","1.85%"
"07/30/2018","15,297.02","15,378.11","15,378.11","15,294.74","109.69M","-0.53%"
"07/29/2018","15,378.11","15,200.25","15,393.95","15,200.25","172.21M","1.18%"
"07/26/2018","15,199.29","15,186.36","15,199.29","15,092.09","143.08M","0.09%"
"07/25/2018","15,186.36","15,480.37","15,494.36","15,186.36","203.12M","-1.90%"
"07/24/2018","15,480.37","15,303.79","15,559.27","15,303.79","157.79M","1.15%"
"07/22/2018","15,303.79","15,416.28","15,417.96","15,280.91","88.36M","-0.73%"
"07/19/2018","15,416.31","15,578.73","15,592.18","15,416.31","76.26M","-1.04%"
"07/18/2018","15,578.73","15,423.66","15,592.57","15,423.66","95.78M","1.02%"
"07/17/2018","15,420.72","15,655.51","15,713.18","15,420.72","95.02M","-1.50%"
"07/16/2018","15,655.89","15,842.46","15,842.46","15,655.69","85.58M","-1.18%"
"07/15/2018","15,842.46","15,883.90","15,925.10","15,842.46","86.63M","-0.24%"
"07/12/2018","15,879.81","15,966.46","16,041.10","15,879.81","87.20M","-0.46%"
"07/11/2018","15,952.42","15,924.28","15,971.27","15,924.28","134.25M","0.20%"
"07/10/2018","15,921.03","15,804.96","15,921.03","15,804.96","163.55M","0.86%"
"07/09/2018","15,785.93","15,788.98","15,788.98","15,499.37","190.19M","-0.34%"
"07/08/2018","15,839.84","16,127.44","16,242.10","15,839.84","226.99M","-1.77%"
"07/05/2018","16,125.34","16,310.99","16,310.99","16,099.25","156.78M","-1.13%"
"07/04/2018","16,309.65","16,430.50","16,456.66","16,309.65","207.22M","-0.68%"
"07/03/2018","16,421.32","16,362.59","16,421.79","16,362.59","311.27M","0.36%"
"07/02/2018","16,362.59","16,382.21","16,422.18","16,361.05","125.95M","0.09%"
"06/28/2018","16,348.55","16,211.43","16,407.01","16,211.43","157.05M","1.06%"
"06/27/2018","16,176.41","16,197.44","16,251.64","16,142.67","156.98M","-0.13%"
"06/26/2018","16,197.44","16,443.88","16,443.88","16,183.53","116.52M","-1.58%"
"06/25/2018","16,457.51","16,395.02","16,571.86","16,392.28","178.17M","0.38%"
"06/24/2018","16,395.02","16,349.99","16,414.22","16,349.69","150.32M","0.30%"
"06/21/2018","16,345.77","16,148.64","16,351.18","16,148.64","137.53M","1.25%"
"06/20/2018","16,143.48","16,067.96","16,143.48","16,056.97","177.07M","0.47%"
"06/19/2018","16,067.77","16,236.97","16,247.04","16,021.94","154.50M","-0.94%"
"06/14/2018","16,220.93","16,152.46","16,282.63","16,151.12","156.17M","0.26%"
"06/13/2018","16,178.28","15,938.11","16,188.44","15,938.11","96.14M","1.51%"
"06/12/2018","15,938.11","15,921.25","15,970.59","15,874.47","67.82M","0.11%"
"06/11/2018","15,921.25","16,142.72","16,148.88","15,921.25","77.82M","-1.37%"
"06/10/2018","16,142.72","15,925.30","16,176.49","15,925.30","72.65M","1.38%"
"06/07/2018","15,923.66","15,908.91","15,960.66","15,788.30","136.87M","0.09%"
"06/06/2018","15,908.91","16,022.11","16,209.64","15,908.52","145.99M","-0.71%"
"06/05/2018","16,022.11","16,398.64","16,398.64","15,781.85","130.66M","-2.33%"
"06/04/2018","16,404.33","16,675.31","16,717.95","16,404.33","130.02M","-1.63%"
"06/03/2018","16,675.31","16,414.53","16,699.52","16,414.53","116.73M","1.59%"
"05/31/2018","16,414.53","16,758.60","16,761.68","16,335.92","308.85M","-2.06%"
"05/30/2018","16,760.24","17,003.37","17,003.86","16,760.24","139.09M","-1.44%"
"05/29/2018","17,005.86","16,796.49","17,052.27","16,796.49","101.21M","1.28%"
"05/28/2018","16,791.09","16,639.06","16,791.29","16,639.01","113.15M","0.86%"
"05/27/2018","16,648.47","16,633.97","16,677.06","16,600.60","78.09M","0.09%"
"05/24/2018","16,633.97","16,662.55","16,753.65","16,633.11","81.59M","-0.17%"
"05/23/2018","16,662.55","16,660.79","16,713.39","16,660.06","114.43M","0.03%"
"05/22/2018","16,657.66","16,780.79","16,806.98","16,656.03","129.87M","-0.73%"
"05/21/2018","16,780.91","16,789.97","16,896.23","16,780.91","121.64M","-0.01%"
"05/20/2018","16,782.07","16,877.66","16,937.20","16,744.45","135.61M","-0.57%"
"05/17/2018","16,877.66","16,993.71","17,028.48","16,877.66","92.46M","-0.68%"
"05/16/2018","16,993.21","16,984.14","17,015.16","16,868.96","187.58M","0.04%"
"05/15/2018","16,985.78","17,019.00","17,120.68","16,985.78","222.58M","0.01%"
"05/14/2018","16,984.07","17,185.65","17,223.69","16,982.34","227.02M","-1.16%"
"05/13/2018","17,184.02","17,156.78","17,360.23","17,156.78","191.29M","0.17%"
"05/10/2018","17,155.14","17,447.94","17,447.94","17,153.68","279.88M","-1.75%"
"05/09/2018","17,460.30","17,858.26","17,886.98","17,460.30","226.88M","-1.99%"
"05/08/2018","17,814.45","17,551.64","17,836.46","17,551.64","216.65M","1.66%"
"05/07/2018","17,523.15","17,610.87","17,620.44","17,518.48","129.34M","-0.50%"
"05/06/2018","17,610.87","17,844.50","17,941.53","17,610.87","188.04M","-1.24%"
"05/03/2018","17,832.86","18,178.38","18,178.64","17,832.68","174.99M","-1.87%"
"05/02/2018","18,173.16","18,295.57","18,310.92","18,173.16","166.58M","-0.67%"
"04/30/2018","18,295.57","18,302.60","18,354.02","18,293.71","285.63M","-0.05%"
"04/29/2018","18,304.46","18,388.01","18,414.11","18,304.46","286.23M","-0.32%"
"04/26/2018","18,363.29","18,248.15","18,401.24","18,225.03","263.25M","1.33%"
"04/24/2018","18,121.96","18,082.06","18,238.95","18,082.06","289.29M","0.23%"
"04/23/2018","18,080.70","17,924.45","18,094.53","17,924.45","314.64M","1.02%"
"04/22/2018","17,898.09","17,802.99","17,962.48","17,802.99","424.25M","0.66%"
"04/19/2018","17,781.02","17,701.07","17,808.60","17,673.44","224.02M","0.42%"
"04/18/2018","17,705.87","17,809.58","17,904.88","17,705.87","247.54M","-0.54%"
"04/17/2018","17,802.48","17,632.27","17,823.31","17,632.27","251.51M","1.03%"
"04/16/2018","17,620.28","17,585.57","17,654.60","17,585.57","228.39M","0.18%"
"04/15/2018","17,588.86","17,616.81","17,674.21","17,587.53","189.02M","-0.15%"
"04/12/2018","17,615.69","17,945.13","17,945.13","17,615.69","303.41M","-1.83%"
"04/11/2018","17,943.96","17,876.32","18,082.16","17,876.32","438.51M","1.39%"
"04/10/2018","17,697.32","17,431.91","17,700.16","17,394.52","233.64M","1.65%"
"04/05/2018","17,410.59","17,507.87","17,561.53","17,394.62","353.07M","-0.57%"
"04/04/2018","17,509.65","17,532.19","17,779.90","17,509.65","706.46M","0.10%"
"04/03/2018","17,492.71","17,610.40","17,610.40","17,403.13","626.02M","-1.09%"
"04/02/2018","17,684.66","17,623.54","17,730.25","17,602.75","651.64M","0.50%"
"04/01/2018","17,595.88","17,528.18","17,663.64","17,528.18","595.43M","0.84%"
"03/29/2018","17,450.15","17,362.67","17,461.20","17,325.93","809.28M","0.84%"
"03/28/2018","17,305.51","17,319.31","17,365.00","17,303.48","639.06M","0.20%"
"03/27/2018","17,270.43","17,181.73","17,277.87","17,181.73","610.33M","0.97%"
"03/26/2018","17,104.34","17,028.62","17,199.02","17,028.62","386.59M","0.70%"
"03/25/2018","16,984.69","17,030.81","17,030.81","16,892.86","414.21M","-0.47%"
"03/22/2018","17,064.58","17,157.15","17,197.11","17,055.58","485.38M","-0.48%"
"03/21/2018","17,147.12","17,173.26","17,302.84","17,146.58","344.59M","0.19%"
"03/20/2018","17,113.90","17,170.49","17,171.99","17,056.43","291.52M","-0.34%"
"03/19/2018","17,172.13","17,297.40","17,331.10","17,172.13","259.45M","-0.57%"
"03/18/2018","17,271.03","17,016.18","17,301.10","17,016.18","508.52M","1.60%"
"03/15/2018","16,999.10","16,877.55","17,004.59","16,745.53","353.33M","0.70%"
"03/14/2018","16,881.72","17,061.41","17,113.80","16,881.72","196.17M","-0.63%"
"03/13/2018","16,989.06","16,774.89","17,005.33","16,774.89","322.34M","1.47%"
"03/12/2018","16,742.15","16,393.12","16,746.21","16,393.12","421.31M","2.14%"
"03/11/2018","16,391.48","16,478.09","16,485.64","16,324.98","272.58M","-0.49%"
"03/08/2018","16,472.28","16,389.94","16,493.03","16,389.79","203.74M","0.54%"
"03/07/2018","16,384.07","16,087.77","16,411.28","16,087.77","260.28M","2.26%"
"03/06/2018","16,022.26","15,874.76","16,022.26","15,874.76","261.53M","1.99%"
"03/05/2018","15,709.01","15,546.83","15,714.94","15,546.83","156.70M","1.22%"
"03/04/2018","15,519.55","15,456.89","15,522.08","15,414.18","94.54M","0.49%"
"03/01/2018","15,443.18","15,477.83","15,494.55","15,437.30","131.06M","-0.19%"
"02/28/2018","15,472.69","15,659.27","15,721.41","15,472.69","178.36M","-0.32%"
"02/27/2018","15,522.88","15,458.42","15,561.60","15,442.56","195.33M","0.45%"
"02/26/2018","15,454.00","15,493.57","15,533.99","15,454.00","199.04M","-0.09%"
"02/25/2018","15,467.77","15,332.97","15,495.46","15,332.97","288.09M","0.97%"
"02/22/2018","15,318.92","15,242.85","15,347.71","15,237.28","267.17M","0.49%"
"02/21/2018","15,244.49","15,221.33","15,351.65","15,201.93","240.46M","0.17%"
"02/20/2018","15,219.26","15,158.12","15,248.85","15,158.12","205.85M","0.40%"
"02/19/2018","15,158.12","15,045.56","15,170.43","15,045.56","206.77M","0.75%"
"02/18/2018","15,045.56","15,004.62","15,161.13","15,004.62","281.01M","0.53%"
"02/15/2018","14,965.93","14,805.95","14,998.97","14,805.95","241.44M","1.08%"
"02/14/2018","14,805.95","14,727.35","14,812.77","14,659.98","194.48M","0.52%"
"02/13/2018","14,729.75","14,878.25","14,963.14","14,729.75","183.78M","-1.08%"
"02/12/2018","14,890.71","14,828.40","14,993.58","14,827.00","191.35M","0.42%"
"02/11/2018","14,828.36","14,929.18","14,931.36","14,798.64","143.38M","-0.62%"
"02/08/2018","14,921.29","15,037.05","15,058.53","14,921.29","155.36M","-0.77%"
"02/07/2018","15,037.05","14,855.98","15,053.09","14,855.98","154.92M","2.17%"
"02/06/2018","14,717.98","14,584.71","14,717.98","14,468.09","202.44M","-1.63%"
"02/05/2018","14,962.14","14,895.61","14,979.13","14,893.43","185.20M","0.59%"
"02/04/2018","14,874.84","15,067.25","15,067.25","14,857.87","123.07M","-1.42%"
"02/01/2018","15,088.66","15,038.83","15,135.12","15,026.19","128.22M","0.31%"
"01/31/2018","15,042.37","15,295.62","15,300.23","15,042.37","186.85M","-1.78%"
"01/30/2018","15,315.66","15,367.28","15,385.02","15,315.07","184.98M","-0.35%"
"01/29/2018","15,369.13","15,313.80","15,401.53","15,173.87","193.06M","0.38%"
"01/28/2018","15,311.15","15,170.73","15,339.24","15,170.73","186.58M","0.93%"
"01/24/2018","15,170.73","15,197.08","15,197.08","15,154.78","127.96M","-0.17%"
"01/23/2018","15,197.08","15,242.57","15,243.04","15,167.45","125.31M","-0.30%"
"01/22/2018","15,243.23","15,339.81","15,349.76","15,243.23","322.46M","-0.63%"
"01/21/2018","15,339.91","15,418.32","15,472.43","15,339.91","252.24M","-0.46%"
"01/18/2018","15,411.00","15,205.71","15,419.44","15,205.71","319.77M","1.40%"
"01/17/2018","15,198.54","15,089.37","15,202.51","15,076.64","277.00M","0.72%"
"01/16/2018","15,089.37","15,127.76","15,152.97","15,089.37","154.96M","-0.25%"
"01/15/2018","15,127.76","15,261.76","15,273.80","15,127.76","199.24M","-0.83%"
"01/14/2018","15,254.85","15,257.53","15,313.74","15,254.71","295.75M","0.08%"
"01/11/2018","15,242.48","15,196.47","15,259.83","15,191.01","187.21M","0.33%"
"01/10/2018","15,192.55","15,205.53","15,215.54","15,178.67","184.75M","0.22%"
"01/09/2018","15,159.37","14,963.67","15,179.18","14,963.67","328.11M","1.38%"
"01/08/2018","14,953.17","14,784.83","14,953.17","14,778.97","186.65M","1.16%"
"01/04/2018","14,782.38","14,831.56","14,893.08","14,782.38","128.57M","-0.35%"
"01/03/2018","14,833.73","15,025.88","15,030.93","14,833.73","150.09M","-1.26%"
"01/02/2018","15,023.76","15,019.14","15,055.06","15,019.09","150.56M","0.03%"
"12/31/2017","15,019.14","15,030.29","15,060.10","14,995.91","82.50M","0.01%"
"12/28/2017","15,016.97","14,906.82","15,035.30","14,903.81","120.89M","0.75%"
"12/27/2017","14,904.82","14,922.85","14,929.49","14,857.90","109.53M","-0.12%"
"12/26/2017","14,922.85","14,851.31","14,978.90","14,850.23","92.43M","0.54%"
"12/25/2017","14,843.33","14,790.78","14,875.75","14,778.65","103.52M","0.36%"
"12/24/2017","14,790.78","14,670.32","14,807.29","14,667.39","91.44M","0.83%"
"12/21/2017","14,668.59","14,683.87","14,743.86","14,666.99","101.97M","-0.09%"
"12/20/2017","14,682.14","14,683.74","14,702.52","14,625.00","135.62M","0.03%"
"12/19/2017","14,678.41","14,736.80","14,785.25","14,678.41","134.55M","-0.29%"
"12/18/2017","14,721.45","14,718.70","14,747.43","14,701.44","122.18M","0.03%"
"12/17/2017","14,716.66","14,685.75","14,774.79","14,685.75","195.77M","0.25%"
"12/14/2017","14,679.91","14,648.58","14,745.10","14,623.75","197.94M","0.19%"
"12/13/2017","14,651.42","14,589.03","14,700.81","14,589.03","113.44M","0.42%"
"12/12/2017","14,590.20","14,436.42","14,608.39","14,436.42","167.31M","1.13%"
"12/11/2017","14,426.75","14,425.19","14,432.04","14,388.00","109.93M","0.09%"
"12/10/2017","14,414.25","14,298.22","14,447.91","14,296.54","135.00M","0.84%"
"12/07/2017","14,294.73","14,345.58","14,345.58","14,277.47","126.81M","-0.35%"
"12/06/2017","14,345.58","14,462.44","14,468.12","14,345.58","181.22M","-0.80%"
"12/05/2017","14,460.96","14,572.30","14,576.04","14,460.96","170.28M","-0.76%"
"12/04/2017","14,572.17","14,716.71","14,726.86","14,572.17","197.01M","-0.96%"
"12/03/2017","14,713.63","14,600.79","14,718.72","14,600.79","249.37M","0.90%"
"11/29/2017","14,582.22","14,535.91","14,655.01","14,533.27","250.39M","0.31%"
"11/28/2017","14,537.03","14,232.26","14,547.76","14,232.26","303.04M","2.23%"
"11/27/2017","14,219.99","14,226.81","14,227.28","14,142.81","228.41M","-0.02%"
"11/26/2017","14,222.70","14,099.50","14,232.74","14,096.73","174.21M","0.83%"
"11/23/2017","14,106.17","13,849.75","14,106.17","13,849.75","224.70M","1.93%"
"11/22/2017","13,839.37","13,762.75","13,840.21","13,762.75","169.87M","0.83%"
"11/21/2017","13,725.45","13,720.44","13,815.74","13,720.44","151.01M","0.33%"
"11/20/2017","13,680.50","13,739.98","13,758.35","13,675.30","184.85M","-0.45%"
"11/19/2017","13,742.11","13,847.36","13,859.47","13,742.11","172.39M","-0.76%"
"11/16/2017","13,847.36","14,023.48","14,023.48","13,847.35","163.72M","-1.27%"
"11/15/2017","14,025.11","14,138.15","14,193.02","14,025.11","223.56M","-0.76%"
"11/14/2017","14,132.96","14,148.98","14,164.87","14,104.70","248.14M","0.07%"
"11/13/2017","14,123.31","14,270.20","14,270.20","14,122.29","212.82M","-1.03%"
"11/12/2017","14,270.55","14,354.89","14,424.52","14,270.55","180.64M","-0.55%"
"11/09/2017","14,350.14","14,210.61","14,362.68","14,210.61","349.30M","1.02%"
"11/08/2017","14,204.95","14,057.56","14,204.95","14,000.64","364.06M","1.05%"
"11/07/2017","14,057.56","14,066.88","14,066.88","13,964.58","264.27M","-0.11%"
"11/06/2017","14,072.92","14,182.55","14,196.71","14,072.92","354.78M","-0.78%"
"11/05/2017","14,183.77","14,314.25","14,314.25","14,127.03","231.12M","-0.95%"
"11/02/2017","14,319.34","14,281.18","14,359.30","14,276.55","373.50M","0.29%"
"11/01/2017","14,277.29","14,337.81","14,345.43","14,277.29","380.73M","-0.45%"
"10/31/2017","14,342.38","14,206.82","14,386.22","14,206.82","470.78M","1.02%"
"10/30/2017","14,197.21","14,029.63","14,197.21","14,029.63","388.88M","1.23%"
"10/29/2017","14,024.41","13,957.29","14,033.75","13,957.24","223.70M","0.49%"
"10/26/2017","13,955.47","13,917.67","14,012.86","13,917.67","358.64M","0.39%"
"10/25/2017","13,901.38","13,926.65","13,926.72","13,841.30","281.96M","-0.19%"
"10/24/2017","13,928.38","13,902.70","14,049.38","13,902.29","370.06M","0.42%"
"10/23/2017","13,870.34","13,703.83","13,872.49","13,694.26","348.68M","1.20%"
"10/22/2017","13,706.06","13,703.48","13,757.30","13,689.52","171.11M","-0.06%"
"10/19/2017","13,713.62","13,593.38","13,754.26","13,593.38","307.52M","0.91%"
"10/18/2017","13,590.15","13,577.53","13,696.83","13,577.53","341.13M","0.48%"
"10/17/2017","13,525.48","13,524.08","13,536.25","13,411.00","270.98M","0.00%"
"10/16/2017","13,525.25","13,883.30","13,900.15","13,524.98","436.31M","-2.74%"
"10/15/2017","13,905.79","13,893.66","13,932.43","13,893.66","230.11M","0.10%"
"10/12/2017","13,891.71","13,827.52","13,924.31","13,825.73","263.05M","0.55%"
"10/11/2017","13,816.05","13,822.98","13,837.68","13,780.37","536.64M","-0.06%"
"10/10/2017","13,824.08","13,972.29","13,986.49","13,824.08","227.87M","-1.03%"
"10/09/2017","13,968.53","14,030.01","14,122.10","13,968.53","339.73M","-0.21%"
"10/08/2017","13,997.69","13,909.65","13,998.27","13,882.91","317.06M","0.83%"
"10/04/2017","13,881.97","13,940.10","13,982.93","13,811.07","257.26M","-0.35%"
"10/03/2017","13,930.73","14,000.43","14,002.51","13,871.45","274.94M","-0.50%"
"10/02/2017","14,000.43","13,986.29","14,102.00","13,985.40","314.32M","0.17%"
"10/01/2017","13,976.78","13,896.60","13,991.17","13,882.38","285.22M","0.64%"
"09/28/2017","13,888.51","13,767.48","13,894.84","13,767.48","669.00M","1.07%"
"09/27/2017","13,740.82","13,702.01","13,741.01","13,656.54","531.67M","0.27%"
"09/26/2017","13,704.13","13,685.07","13,792.63","13,685.07","545.77M","0.22%"
"09/25/2017","13,674.42","13,607.81","13,690.35","13,598.96","333.81M","0.49%"
"09/24/2017","13,607.19","13,698.74","13,706.41","13,607.19","190.87M","-0.64%"
"09/20/2017","13,695.33","13,727.95","13,784.36","13,695.33","287.06M","-0.25%"
"09/19/2017","13,730.00","13,604.53","13,736.87","13,604.13","294.50M","1.01%"
"09/18/2017","13,592.71","13,630.35","13,656.14","13,571.55","400.82M","-0.15%"
"09/17/2017","13,612.51","13,635.23","13,673.27","13,612.16","445.33M","0.01%"
"09/14/2017","13,610.61","13,453.22","13,639.75","13,453.22","359.91M","1.25%"
"09/13/2017","13,442.55","13,478.82","13,492.77","13,411.15","279.92M","-0.24%"
"09/12/2017","13,474.88","13,477.22","13,491.75","13,446.54","509.71M","-0.43%"
